Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,t_Stop,Stop,NoGo_Feedback
198,1658741494849,25/07/2022 09:31:34,1658741494824,1,25/07/2022 10:31:34,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,24,24,3,TEST,gosignal,gonogo,1150.0469999999914,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
199,1658741495048,25/07/2022 09:31:35,1658741495024,1,25/07/2022 10:31:35,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,24,24,6,IsTrue,button,timelimit_screen,199.89999999999418,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
200,1658741496048,25/07/2022 09:31:36,1658741496024,1,25/07/2022 10:31:36,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,5,25,1,Screen 1,button,timelimit_screen,999.8859999999986,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
201,1658741497048,25/07/2022 09:31:37,1658741497024,1,25/07/2022 10:31:37,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,5,25,2,Screen 2,button,timelimit_screen,1000.2980000000098,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
202,1658741498250,25/07/2022 09:31:38,1658741498224,1,25/07/2022 10:31:38,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,5,25,3,TEST,gosignal,gonogo,1199.9979999999923,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
203,1658741498451,25/07/2022 09:31:38,1658741498424,1,25/07/2022 10:31:38,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,5,25,6,IsTrue,button,timelimit_screen,200.07099999999627,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
204,1658741499450,25/07/2022 09:31:39,1658741499424,1,25/07/2022 10:31:39,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,18,25,1,Screen 1,button,timelimit_screen,1000.1000000000058,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
205,1658741500448,25/07/2022 09:31:40,1658741500424,1,25/07/2022 10:31:40,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,18,25,2,Screen 2,button,timelimit_screen,1000.0270000000019,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
206,1658741500978,25/07/2022 09:31:40,1658741500953,1,25/07/2022 10:31:40,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,18,25,3,TEST,Zone1,response_keyboard_single,519.2000000001863,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
207,1658741501798,25/07/2022 09:31:41,1658741501774,1,25/07/2022 10:31:41,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,18,25,6,IsTrue,button,timelimit_screen,200.0330000000249,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
208,1658741502798,25/07/2022 09:31:42,1658741502774,1,25/07/2022 10:31:42,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,46,26,1,Screen 1,button,timelimit_screen,1000.1199999999953,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
209,1658741503799,25/07/2022 09:31:43,1658741503774,1,25/07/2022 10:31:43,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,46,26,2,Screen 2,button,timelimit_screen,1000.0400000000081,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
210,1658741504522,25/07/2022 09:31:44,1658741504496,1,25/07/2022 10:31:44,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,46,26,3,TEST,Zone2,response_keyboard_single,713.0999999996275,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
211,1658741505201,25/07/2022 09:31:45,1658741505124,1,25/07/2022 10:31:45,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,46,26,6,IsTrue,button,timelimit_screen,200.09600000001956,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
212,1658741506146,25/07/2022 09:31:46,1658741506124,1,25/07/2022 10:31:46,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,56,26,1,Screen 1,button,timelimit_screen,999.9429999999993,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
213,1658741507149,25/07/2022 09:31:47,1658741507125,1,25/07/2022 10:31:47,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,56,26,2,Screen 2,button,timelimit_screen,999.862999999983,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
214,1658741508299,25/07/2022 09:31:48,1658741508274,1,25/07/2022 10:31:48,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,56,26,3,TEST,gosignal,gonogo,1150.183000000019,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
215,1658741508501,25/07/2022 09:31:48,1658741508474,1,25/07/2022 10:31:48,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,56,26,6,IsTrue,button,timelimit_screen,200.08799999998882,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
216,1658741509491,25/07/2022 09:31:49,1658741509475,1,25/07/2022 10:31:49,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,36,27,1,Screen 1,button,timelimit_screen,999.8299999999872,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
217,1658741510501,25/07/2022 09:31:50,1658741510474,1,25/07/2022 10:31:50,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,36,27,2,Screen 2,button,timelimit_screen,1000.3369999999995,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
218,1658741511648,25/07/2022 09:31:51,1658741511625,1,25/07/2022 10:31:51,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,36,27,3,TEST,gosignal,gonogo,1149.9730000000272,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
219,1658741511849,25/07/2022 09:31:51,1658741511825,1,25/07/2022 10:31:51,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,36,27,6,IsTrue,button,timelimit_screen,200.01799999998184,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
220,1658741512850,25/07/2022 09:31:52,1658741512827,1,25/07/2022 10:31:52,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,50,27,1,Screen 1,button,timelimit_screen,999.8300000000163,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
221,1658741513852,25/07/2022 09:31:53,1658741513825,1,25/07/2022 10:31:53,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,50,27,2,Screen 2,button,timelimit_screen,1000.3299999999872,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
222,1658741514461,25/07/2022 09:31:54,1658741514434,1,25/07/2022 10:31:54,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,50,27,3,TEST,Zone1,response_keyboard_single,598.2999999998137,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
223,1658741515198,25/07/2022 09:31:55,1658741515176,1,25/07/2022 10:31:55,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,50,27,6,IsTrue,button,timelimit_screen,200.09899999998743,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
224,1658741516201,25/07/2022 09:31:56,1658741516176,1,25/07/2022 10:31:56,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,58,28,1,Screen 1,button,timelimit_screen,1000.064000000013,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
225,1658741517195,25/07/2022 09:31:57,1658741517176,1,25/07/2022 10:31:57,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,58,28,2,Screen 2,button,timelimit_screen,1000.045999999973,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
226,1658741517938,25/07/2022 09:31:57,1658741517923,1,25/07/2022 10:31:57,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,58,28,3,TEST,Zone1,response_keyboard_single,736.5,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
227,1658741518547,25/07/2022 09:31:58,1658741518526,1,25/07/2022 10:31:58,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,58,28,6,IsTrue,button,timelimit_screen,200.0099999999802,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
228,1658741519544,25/07/2022 09:31:59,1658741519527,1,25/07/2022 10:31:59,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,9,28,1,Screen 1,button,timelimit_screen,1000.0489999999991,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
229,1658741520554,25/07/2022 09:32:00,1658741520527,1,25/07/2022 10:32:00,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,9,28,2,Screen 2,button,timelimit_screen,1000.0760000000009,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
230,1658741521750,25/07/2022 09:32:01,1658741521727,1,25/07/2022 10:32:01,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,9,28,3,TEST,gosignal,gonogo,1199.9290000000037,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
231,1658741521950,25/07/2022 09:32:01,1658741521926,1,25/07/2022 10:32:01,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,9,28,6,IsTrue,button,timelimit_screen,200.00299999999697,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
