Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,t_Stop,Stop,NoGo_Feedback
62,1658831358052,26/07/2022 10:29:18,1658831358026,1,26/07/2022 11:29:18,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,43,10,1,Screen 1,button,timelimit_screen,1000.1140000000014,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
63,1658831359105,26/07/2022 10:29:19,1658831359025,1,26/07/2022 11:29:19,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,43,10,2,Screen 2,button,timelimit_screen,999.8220000000001,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
64,1658831360247,26/07/2022 10:29:20,1658831360226,1,26/07/2022 11:29:20,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,43,10,3,TEST,gosignal,gonogo,1200.3050000000003,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
65,1658831360451,26/07/2022 10:29:20,1658831360426,1,26/07/2022 11:29:20,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,43,10,6,IsTrue,button,timelimit_screen,200.0239999999976,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
66,1658831361451,26/07/2022 10:29:21,1658831361426,1,26/07/2022 11:29:21,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,10,11,1,Screen 1,button,timelimit_screen,1000.0449999999983,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
67,1658831362462,26/07/2022 10:29:22,1658831362426,1,26/07/2022 11:29:22,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,10,11,2,Screen 2,button,timelimit_screen,1000.0390000000043,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
68,1658831363603,26/07/2022 10:29:23,1658831363576,1,26/07/2022 11:29:23,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,10,11,3,TEST,gosignal,gonogo,1149.8699999999953,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
69,1658831363795,26/07/2022 10:29:23,1658831363776,1,26/07/2022 11:29:23,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,10,11,6,IsTrue,button,timelimit_screen,200.20300000000861,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
70,1658831364805,26/07/2022 10:29:24,1658831364776,1,26/07/2022 11:29:24,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,25,6,1,Screen 1,button,timelimit_screen,1000.0439999999944,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
71,1658831365801,26/07/2022 10:29:25,1658831365776,1,26/07/2022 11:29:25,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,25,6,2,Screen 2,button,timelimit_screen,999.9729999999981,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
72,1658831366411,26/07/2022 10:29:26,1658831366393,1,26/07/2022 11:29:26,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,25,6,3,TEST,Zone1,response_keyboard_single,604.5,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
73,1658831367197,26/07/2022 10:29:27,1658831367176,1,26/07/2022 11:29:27,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,25,6,6,IsTrue,button,timelimit_screen,199.95599999999104,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
74,1658831368200,26/07/2022 10:29:28,1658831368176,1,26/07/2022 11:29:28,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,37,7,1,Screen 1,button,timelimit_screen,999.898000000001,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
75,1658831369189,26/07/2022 10:29:29,1658831369176,1,26/07/2022 11:29:29,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,37,7,2,Screen 2,button,timelimit_screen,1000.2719999999972,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
76,1658831369992,26/07/2022 10:29:29,1658831369961,1,26/07/2022 11:29:29,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,37,7,3,TEST,Zone2,response_keyboard_single,775.9000000003725,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
77,1658831370604,26/07/2022 10:29:30,1658831370576,1,26/07/2022 11:29:30,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,37,7,6,IsTrue,button,timelimit_screen,200.01699999999255,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
78,1658831371592,26/07/2022 10:29:31,1658831371576,1,26/07/2022 11:29:31,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,42,8,1,Screen 1,button,timelimit_screen,1000.0420000000013,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
79,1658831372601,26/07/2022 10:29:32,1658831372576,1,26/07/2022 11:29:32,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,42,8,2,Screen 2,button,timelimit_screen,1000.0720000000001,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
80,1658831373360,26/07/2022 10:29:33,1658831373345,1,26/07/2022 11:29:33,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,42,8,3,TEST,Zone1,response_keyboard_single,759.4000000003725,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
81,1658831373954,26/07/2022 10:29:33,1658831373926,1,26/07/2022 11:29:33,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,42,8,6,IsTrue,button,timelimit_screen,200.2960000000021,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
82,1658831374943,26/07/2022 10:29:34,1658831374926,1,26/07/2022 11:29:34,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,34,9,1,Screen 1,button,timelimit_screen,999.8959999999934,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
83,1658831375941,26/07/2022 10:29:35,1658831375926,1,26/07/2022 11:29:35,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,34,9,2,Screen 2,button,timelimit_screen,1000.0880000000034,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
84,1658831376477,26/07/2022 10:29:36,1658831376449,1,26/07/2022 11:29:36,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,34,9,3,TEST,Zone1,response_keyboard_single,513.9000000003725,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
85,1658831377291,26/07/2022 10:29:37,1658831377276,1,26/07/2022 11:29:37,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,34,9,6,IsTrue,button,timelimit_screen,200.0069999999978,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
86,1658831378308,26/07/2022 10:29:38,1658831378277,1,26/07/2022 11:29:38,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,8,10,1,Screen 1,button,timelimit_screen,1000.0300000000134,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
87,1658831379291,26/07/2022 10:29:39,1658831379277,1,26/07/2022 11:29:39,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,8,10,2,Screen 2,button,timelimit_screen,1000.0779999999941,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
88,1658831379757,26/07/2022 10:29:39,1658831379729,1,26/07/2022 11:29:39,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,8,10,3,TEST,Zone1,response_keyboard_single,444.20000000018626,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
89,1658831380642,26/07/2022 10:29:40,1658831380627,1,26/07/2022 11:29:40,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,8,10,6,IsTrue,button,timelimit_screen,200.06099999998696,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
90,1658831381653,26/07/2022 10:29:41,1658831381627,1,26/07/2022 11:29:41,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,14,11,1,Screen 1,button,timelimit_screen,1000.0470000000059,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
91,1658831382652,26/07/2022 10:29:42,1658831382627,1,26/07/2022 11:29:42,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,14,11,2,Screen 2,button,timelimit_screen,999.926999999996,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
92,1658831383159,26/07/2022 10:29:43,1658831383138,1,26/07/2022 11:29:43,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,14,11,3,TEST,Zone2,response_keyboard_single,502.30000000074506,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
93,1658831384009,26/07/2022 10:29:44,1658831383977,1,26/07/2022 11:29:43,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,14,11,6,IsTrue,button,timelimit_screen,200.10199999999895,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
94,1658831385007,26/07/2022 10:29:45,1658831384977,1,26/07/2022 11:29:44,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,4,12,1,Screen 1,button,timelimit_screen,1000.0129999999917,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
95,1658831386047,26/07/2022 10:29:46,1658831385977,1,26/07/2022 11:29:45,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,4,12,2,Screen 2,button,timelimit_screen,1000.0420000000013,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
96,1658831386456,26/07/2022 10:29:46,1658831386441,1,26/07/2022 11:29:46,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,4,12,3,TEST,Zone2,response_keyboard_single,454.40000000037253,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
97,1658831387352,26/07/2022 10:29:47,1658831387327,1,26/07/2022 11:29:47,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,4,12,6,IsTrue,button,timelimit_screen,200.01100000001315,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
98,1658831388352,26/07/2022 10:29:48,1658831388328,1,26/07/2022 11:29:48,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,59,12,1,Screen 1,button,timelimit_screen,1000.0509999999922,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
99,1658831389352,26/07/2022 10:29:49,1658831389327,1,26/07/2022 11:29:49,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,59,12,2,Screen 2,button,timelimit_screen,1000.0360000000073,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
100,1658831390553,26/07/2022 10:29:50,1658831390528,1,26/07/2022 11:29:50,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,59,12,3,TEST,gosignal,gonogo,1200.0689999999886,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
101,1658831390754,26/07/2022 10:29:50,1658831390728,1,26/07/2022 11:29:50,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,59,12,6,IsTrue,button,timelimit_screen,199.94700000000012,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
102,1658831391755,26/07/2022 10:29:51,1658831391728,1,26/07/2022 11:29:51,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,27,13,1,Screen 1,button,timelimit_screen,1000.0820000000094,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
103,1658831392741,26/07/2022 10:29:52,1658831392727,1,26/07/2022 11:29:52,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,27,13,2,Screen 2,button,timelimit_screen,1000.0650000000023,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
104,1658831393988,26/07/2022 10:29:53,1658831393927,1,26/07/2022 11:29:53,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,27,13,3,TEST,gosignal,gonogo,1199.7429999999877,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
105,1658831394157,26/07/2022 10:29:54,1658831394128,1,26/07/2022 11:29:54,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,27,13,6,IsTrue,button,timelimit_screen,200.34000000001106,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
106,1658831395158,26/07/2022 10:29:55,1658831395128,1,26/07/2022 11:29:55,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,31,14,1,Screen 1,button,timelimit_screen,1000.0910000000003,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
107,1658831396140,26/07/2022 10:29:56,1658831396127,1,26/07/2022 11:29:56,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,31,14,2,Screen 2,button,timelimit_screen,1000.0190000000002,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
108,1658831397353,26/07/2022 10:29:57,1658831397328,1,26/07/2022 11:29:57,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,31,14,3,TEST,gosignal,gonogo,1200.0479999999952,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
109,1658831397553,26/07/2022 10:29:57,1658831397528,1,26/07/2022 11:29:57,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,31,14,6,IsTrue,button,timelimit_screen,199.70999999999185,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
110,1658831398555,26/07/2022 10:29:58,1658831398528,1,26/07/2022 11:29:58,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,50,13,1,Screen 1,button,timelimit_screen,1000.3420000000042,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
111,1658831399556,26/07/2022 10:29:59,1658831399528,1,26/07/2022 11:29:59,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,50,13,2,Screen 2,button,timelimit_screen,1000.0550000000076,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
112,1658831400093,26/07/2022 10:30:00,1658831400064,1,26/07/2022 11:30:00,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,50,13,3,TEST,Zone1,response_keyboard_single,527.6000000005588,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
113,1658831400902,26/07/2022 10:30:00,1658831400877,1,26/07/2022 11:30:00,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,50,13,6,IsTrue,button,timelimit_screen,199.63300000000163,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
114,1658831401908,26/07/2022 10:30:01,1658831401878,1,26/07/2022 11:30:01,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,47,15,1,Screen 1,button,timelimit_screen,1000.1009999999951,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
115,1658831402904,26/07/2022 10:30:02,1658831402878,1,26/07/2022 11:30:02,92270,33,task-1njw,,23305077,p003,6832166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,47,15,2,Screen 2,button,timelimit_screen,1000.2400000000052,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
